1636735500000,62388.78000000,63108.78000000,62278.00000000,63082.75000000,888.42833000,1636736399999,55704895.50425640,25839,463.54770000,29065334.19781590,0
1636736400000,63082.75000000,63330.60000000,62909.31000000,63210.41000000,724.26845000,1636737299999,45733535.97996200,21576,303.18244000,19149740.16517480,0
1636737300000,63210.40000000,63441.32000000,62962.80000000,63371.39000000,456.59343000,1636738199999,28857532.50116280,15063,239.27745000,15126958.41504280,0
1636738200000,63371.40000000,63433.69000000,63238.75000000,63411.99000000,359.50857000,1636739099999,22768392.80614290,11242,162.36669000,10282254.17473480,0
1636739100000,63412.00000000,63614.39000000,63277.52000000,63578.00000000,400.11989000,1636739999999,25381475.90286600,14375,184.47397000,11703872.90977180,0
1636740000000,63578.00000000,63990.00000000,63520.79000000,63758.01000000,813.02200000,1636740899999,51874223.80679260,23876,450.54169000,28744054.23639180,0
1636740900000,63757.03000000,64073.47000000,63706.79000000,63920.46000000,558.77377000,1636741799999,35737564.22639080,16545,305.50398000,19537963.54376800,0
1636741800000,63920.44000000,64089.99000000,63801.17000000,63829.52000000,344.13594000,1636742699999,22002708.81138150,12150,161.02727000,10296377.94254990,0
1636742700000,63829.51000000,63905.19000000,63754.39000000,63872.36000000,213.42632000,1636743599999,13625460.81309900,8797,121.08578000,7730600.01301330,0
1636743600000,63872.36000000,63906.01000000,63744.54000000,63744.54000000,214.56732000,1636744499999,13689330.58947890,8968,102.00072000,6507534.81841260,0
1636744500000,63744.54000000,63800.00000000,63539.41000000,63658.22000000,332.13829000,1636745399999,21150424.23142520,11730,147.82492000,9413250.12686160,0
1636745400000,63658.22000000,63875.07000000,63583.07000000,63790.91000000,273.01084000,1636746299999,17409004.37294120,9025,124.48503000,7936645.76828950,0
1636746300000,63790.91000000,63900.00000000,63763.13000000,63845.01000000,131.79911000,1636747199999,8412790.03739470,7773,63.80603000,4072750.80121410,0
1636747200000,63845.00000000,64890.00000000,63833.49000000,64250.27000000,1006.49168000,1636748099999,64605655.43183510,31615,682.97607000,43863398.40658110,0
1636748100000,64250.28000000,64309.63000000,64000.00000000,64105.69000000,272.96242000,1636748999999,17504379.16681660,10841,124.82171000,8004121.51665870,0
1636749000000,64105.69000000,64195.15000000,64010.32000000,64031.60000000,195.04149000,1636749899999,12501343.22045830,10488,97.19856000,6230610.79516960,0
1636749900000,64031.60000000,64212.75000000,63914.12000000,64119.43000000,322.91947000,1636750799999,20679591.27054050,9820,97.96592000,6275395.51233690,0
